id,item,conditions,sharpness,relevant_property,combination,human_slider
81,5,zrdc,sharp,second,dimension_color,0.0
81,13,zrdc,sharp,second,dimension_color,0.0
81,24,erdc,sharp,first,dimension_color,0.9900000095367432
81,24,zrdc,sharp,second,dimension_color,1.0
81,24,brdc,sharp,both,dimension_color,0.9900000095367432
81,5,brdc,sharp,both,dimension_color,0.9800000190734863
81,2,brdc,sharp,both,dimension_color,0.9800000190734863
81,13,erdc,sharp,first,dimension_color,0.9900000095367432
81,27,brdc,sharp,both,dimension_color,0.9800000190734863
81,27,erdc,sharp,first,dimension_color,0.9900000095367432
81,27,zrdc,sharp,second,dimension_color,0.009999999776482582
81,16,brdc,sharp,both,dimension_color,0.019999999552965164
81,2,zrdc,sharp,second,dimension_color,0.9900000095367432
81,10,brdc,sharp,both,dimension_color,0.9800000190734863
81,21,erdc,sharp,first,dimension_color,0.019999999552965164
81,5,erdc,sharp,first,dimension_color,0.9800000190734863
81,2,erdc,sharp,first,dimension_color,0.9599999785423279
82,13,brdc,sharp,both,dimension_color,0.9700000286102295
82,27,erdc,sharp,first,dimension_color,1.0
82,24,erdc,sharp,first,dimension_color,1.0
82,5,zrdc,sharp,second,dimension_color,1.0
82,21,brdc,sharp,both,dimension_color,1.0
82,10,erdc,sharp,first,dimension_color,1.0
82,13,zrdc,sharp,second,dimension_color,1.0
82,13,erdc,sharp,first,dimension_color,1.0
82,8,brdc,sharp,both,dimension_color,1.0
82,27,zrdc,sharp,second,dimension_color,1.0
82,8,zrdc,sharp,second,dimension_color,1.0
82,8,erdc,sharp,first,dimension_color,1.0
82,21,erdc,sharp,first,dimension_color,1.0
82,10,zrdc,sharp,second,dimension_color,1.0
82,16,erdc,sharp,first,dimension_color,1.0
82,21,zrdc,sharp,second,dimension_color,1.0
82,5,erdc,sharp,first,dimension_color,1.0
82,10,brdc,sharp,both,dimension_color,1.0
82,2,erdc,sharp,first,dimension_color,1.0
82,5,brdc,sharp,both,dimension_color,1.0
82,24,brdc,sharp,both,dimension_color,1.0
82,16,zrdc,sharp,second,dimension_color,1.0
82,24,zrdc,sharp,second,dimension_color,1.0
82,2,brdc,sharp,both,dimension_color,1.0
82,27,brdc,sharp,both,dimension_color,1.0
82,2,zrdc,sharp,second,dimension_color,1.0
82,16,brdc,sharp,both,dimension_color,1.0
83,16,erdc,sharp,first,dimension_color,0.9100000262260437
83,13,erdc,sharp,first,dimension_color,0.8999999761581421
83,24,zrdc,sharp,second,dimension_color,0.12999999523162842
83,8,brdc,sharp,both,dimension_color,0.5
83,21,brdc,sharp,both,dimension_color,0.8799999952316284
83,21,zrdc,sharp,second,dimension_color,0.10000000149011612
83,16,zrdc,sharp,second,dimension_color,0.10999999940395355
83,24,erdc,sharp,first,dimension_color,0.9100000262260437
83,13,brdc,sharp,both,dimension_color,0.5
83,8,zrdc,sharp,second,dimension_color,0.09000000357627869
83,27,zrdc,sharp,second,dimension_color,0.09000000357627869
83,8,erdc,sharp,first,dimension_color,0.9300000071525574
83,10,erdc,sharp,first,dimension_color,0.9399999976158142
83,5,brdc,sharp,both,dimension_color,0.5
83,10,brdc,sharp,both,dimension_color,0.5099999904632568
83,21,erdc,sharp,first,dimension_color,0.9100000262260437
83,10,zrdc,sharp,second,dimension_color,0.09000000357627869
83,2,brdc,sharp,both,dimension_color,0.5
83,2,zrdc,sharp,second,dimension_color,0.09000000357627869
83,27,erdc,sharp,first,dimension_color,0.9399999976158142
83,5,zrdc,sharp,second,dimension_color,0.07999999821186066
83,2,erdc,sharp,first,dimension_color,0.9200000166893005
83,27,brdc,sharp,both,dimension_color,0.6399999856948853
83,24,brdc,sharp,both,dimension_color,0.6499999761581421
83,16,brdc,sharp,both,dimension_color,0.6499999761581421
83,13,zrdc,sharp,second,dimension_color,0.09000000357627869
83,5,erdc,sharp,first,dimension_color,0.9399999976158142
84,10,erdc,sharp,first,dimension_color,0.800000011920929
84,5,brdc,sharp,both,dimension_color,0.5
84,13,erdc,sharp,first,dimension_color,0.7900000214576721
84,21,zrdc,sharp,second,dimension_color,0.2199999988079071
84,8,zrdc,sharp,second,dimension_color,0.2199999988079071
84,24,erdc,sharp,first,dimension_color,0.8100000023841858
84,24,zrdc,sharp,second,dimension_color,0.30000001192092896
84,27,erdc,sharp,first,dimension_color,0.7900000214576721
84,8,erdc,sharp,first,dimension_color,0.8199999928474426
84,16,zrdc,sharp,second,dimension_color,0.27000001072883606
84,13,brdc,sharp,both,dimension_color,0.699999988079071
84,21,erdc,sharp,first,dimension_color,0.75
84,27,brdc,sharp,both,dimension_color,0.4000000059604645
84,10,brdc,sharp,both,dimension_color,1.0
84,27,zrdc,sharp,second,dimension_color,0.25
84,13,zrdc,sharp,second,dimension_color,0.27000001072883606
84,5,erdc,sharp,first,dimension_color,0.7699999809265137
84,8,brdc,sharp,both,dimension_color,0.5
84,2,brdc,sharp,both,dimension_color,0.4000000059604645
84,16,erdc,sharp,first,dimension_color,0.800000011920929
84,10,zrdc,sharp,second,dimension_color,0.3199999928474426
84,5,zrdc,sharp,second,dimension_color,0.23999999463558197
84,2,erdc,sharp,first,dimension_color,0.7099999785423279
84,24,brdc,sharp,both,dimension_color,0.5
84,16,brdc,sharp,both,dimension_color,0.5
84,2,zrdc,sharp,second,dimension_color,0.33000001311302185
84,21,brdc,sharp,both,dimension_color,0.5
85,8,erdc,sharp,first,dimension_color,1.0
85,2,zrdc,sharp,second,dimension_color,0.8999999761581421
85,13,erdc,sharp,first,dimension_color,0.949999988079071
85,10,zrdc,sharp,second,dimension_color,1.0
85,2,brdc,sharp,both,dimension_color,0.949999988079071
85,5,erdc,sharp,first,dimension_color,0.9100000262260437
85,13,brdc,sharp,both,dimension_color,0.8199999928474426
85,16,zrdc,sharp,second,dimension_color,0.8799999952316284
85,8,zrdc,sharp,second,dimension_color,0.8600000143051147
85,24,zrdc,sharp,second,dimension_color,0.8299999833106995
85,5,zrdc,sharp,second,dimension_color,0.8600000143051147
85,16,erdc,sharp,first,dimension_color,0.800000011920929
85,21,zrdc,sharp,second,dimension_color,0.8399999737739563
85,16,brdc,sharp,both,dimension_color,0.8399999737739563
85,21,erdc,sharp,first,dimension_color,0.800000011920929
85,2,erdc,sharp,first,dimension_color,0.8799999952316284
85,24,erdc,sharp,first,dimension_color,0.8500000238418579
85,27,zrdc,sharp,second,dimension_color,0.800000011920929
85,13,zrdc,sharp,second,dimension_color,0.8199999928474426
85,24,brdc,sharp,both,dimension_color,0.8399999737739563
85,27,brdc,sharp,both,dimension_color,0.8899999856948853
85,10,brdc,sharp,both,dimension_color,0.800000011920929
85,10,erdc,sharp,first,dimension_color,0.8999999761581421
85,5,brdc,sharp,both,dimension_color,0.800000011920929
85,27,erdc,sharp,first,dimension_color,0.8399999737739563
85,21,brdc,sharp,both,dimension_color,0.75
85,8,brdc,sharp,both,dimension_color,0.8100000023841858
86,11,brdc,sharp,both,dimension_color,1.0
86,9,brdc,sharp,both,dimension_color,0.8600000143051147
86,6,zrdc,sharp,second,dimension_color,1.0
86,11,zrdc,sharp,second,dimension_color,1.0
86,22,brdc,sharp,both,dimension_color,1.0
86,17,erdc,sharp,first,dimension_color,1.0
86,25,brdc,sharp,both,dimension_color,0.0
86,3,erdc,sharp,first,dimension_color,1.0
86,3,brdc,sharp,both,dimension_color,1.0
86,6,brdc,sharp,both,dimension_color,1.0
86,22,erdc,sharp,first,dimension_color,1.0
86,14,brdc,sharp,both,dimension_color,0.0
86,25,erdc,sharp,first,dimension_color,1.0
86,25,zrdc,sharp,second,dimension_color,0.0
86,14,zrdc,sharp,second,dimension_color,0.0
86,19,brdc,sharp,both,dimension_color,1.0
86,17,zrdc,sharp,second,dimension_color,0.0
86,17,brdc,sharp,both,dimension_color,0.0
86,11,erdc,sharp,first,dimension_color,1.0
86,22,zrdc,sharp,second,dimension_color,0.0
86,3,zrdc,sharp,second,dimension_color,0.0
86,14,erdc,sharp,first,dimension_color,1.0
86,19,zrdc,sharp,second,dimension_color,0.0
86,9,zrdc,sharp,second,dimension_color,0.0
86,9,erdc,sharp,first,dimension_color,1.0
86,6,erdc,sharp,first,dimension_color,1.0
86,19,erdc,sharp,first,dimension_color,1.0
87,19,erdc,sharp,first,dimension_color,0.9300000071525574
87,3,erdc,sharp,first,dimension_color,0.8799999952316284
87,3,brdc,sharp,both,dimension_color,0.8500000238418579
87,14,zrdc,sharp,second,dimension_color,0.10000000149011612
87,17,zrdc,sharp,second,dimension_color,0.07000000029802322
87,6,erdc,sharp,first,dimension_color,1.0
87,9,brdc,sharp,both,dimension_color,0.9900000095367432
87,11,zrdc,sharp,second,dimension_color,0.9700000286102295
87,22,erdc,sharp,first,dimension_color,0.9200000166893005
87,9,zrdc,sharp,second,dimension_color,0.10000000149011612
87,17,erdc,sharp,first,dimension_color,0.8999999761581421
87,6,zrdc,sharp,second,dimension_color,0.11999999731779099
87,19,brdc,sharp,both,dimension_color,0.9399999976158142
87,6,brdc,sharp,both,dimension_color,0.7799999713897705
87,9,erdc,sharp,first,dimension_color,0.800000011920929
87,25,zrdc,sharp,second,dimension_color,0.15000000596046448
87,14,erdc,sharp,first,dimension_color,0.5699999928474426
87,25,erdc,sharp,first,dimension_color,0.8399999737739563
87,25,brdc,sharp,both,dimension_color,0.8700000047683716
87,17,brdc,sharp,both,dimension_color,0.7300000190734863
87,19,zrdc,sharp,second,dimension_color,0.8600000143051147
87,22,zrdc,sharp,second,dimension_color,0.10999999940395355
87,3,zrdc,sharp,second,dimension_color,0.15000000596046448
87,22,brdc,sharp,both,dimension_color,0.800000011920929
87,14,brdc,sharp,both,dimension_color,0.8999999761581421
87,11,brdc,sharp,both,dimension_color,0.23000000417232513
87,11,erdc,sharp,first,dimension_color,0.7900000214576721
88,11,zrdc,sharp,second,dimension_color,1.0
88,9,erdc,sharp,first,dimension_color,1.0
88,17,brdc,sharp,both,dimension_color,0.5099999904632568
88,11,brdc,sharp,both,dimension_color,0.5
88,9,zrdc,sharp,second,dimension_color,0.49000000953674316
88,3,erdc,sharp,first,dimension_color,0.5
88,11,erdc,sharp,first,dimension_color,0.5
88,6,brdc,sharp,both,dimension_color,0.5
88,3,brdc,sharp,both,dimension_color,0.5
88,14,brdc,sharp,both,dimension_color,0.5
88,25,brdc,sharp,both,dimension_color,0.5
88,6,erdc,sharp,first,dimension_color,0.5
88,14,erdc,sharp,first,dimension_color,0.5
88,19,zrdc,sharp,second,dimension_color,0.5
88,22,zrdc,sharp,second,dimension_color,0.5
88,19,erdc,sharp,first,dimension_color,0.5
88,9,brdc,sharp,both,dimension_color,0.5
88,22,erdc,sharp,first,dimension_color,0.5
88,14,zrdc,sharp,second,dimension_color,0.5
88,22,brdc,sharp,both,dimension_color,0.5099999904632568
88,19,brdc,sharp,both,dimension_color,0.5
88,25,zrdc,sharp,second,dimension_color,0.5
88,25,erdc,sharp,first,dimension_color,0.5
88,6,zrdc,sharp,second,dimension_color,0.5
88,3,zrdc,sharp,second,dimension_color,0.5
88,17,erdc,sharp,first,dimension_color,0.5
88,17,zrdc,sharp,second,dimension_color,0.5
89,6,erdc,sharp,first,dimension_color,0.9900000095367432
89,14,brdc,sharp,both,dimension_color,0.9700000286102295
89,3,brdc,sharp,both,dimension_color,0.15000000596046448
89,19,zrdc,sharp,second,dimension_color,0.009999999776482582
89,25,brdc,sharp,both,dimension_color,0.07000000029802322
89,22,zrdc,sharp,second,dimension_color,0.05999999865889549
89,6,zrdc,sharp,second,dimension_color,0.0
89,17,zrdc,sharp,second,dimension_color,0.03999999910593033
89,3,zrdc,sharp,second,dimension_color,0.0
89,25,zrdc,sharp,second,dimension_color,0.0
89,3,erdc,sharp,first,dimension_color,0.9900000095367432
89,17,brdc,sharp,both,dimension_color,0.9599999785423279
89,14,erdc,sharp,first,dimension_color,0.0
89,11,brdc,sharp,both,dimension_color,0.9599999785423279
89,22,erdc,sharp,first,dimension_color,1.0
89,6,brdc,sharp,both,dimension_color,0.0
89,22,brdc,sharp,both,dimension_color,0.019999999552965164
89,9,erdc,sharp,first,dimension_color,1.0
89,19,brdc,sharp,both,dimension_color,0.0
89,14,zrdc,sharp,second,dimension_color,0.0
89,9,brdc,sharp,both,dimension_color,0.9599999785423279
89,11,erdc,sharp,first,dimension_color,1.0
89,25,erdc,sharp,first,dimension_color,0.949999988079071
89,17,erdc,sharp,first,dimension_color,0.9700000286102295
89,19,erdc,sharp,first,dimension_color,1.0
89,11,zrdc,sharp,second,dimension_color,0.0
89,9,zrdc,sharp,second,dimension_color,1.0
90,17,brdc,sharp,both,dimension_color,0.0
90,19,zrdc,sharp,second,dimension_color,1.0
90,6,zrdc,sharp,second,dimension_color,0.0
90,25,brdc,sharp,both,dimension_color,1.0
90,9,brdc,sharp,both,dimension_color,1.0
90,11,brdc,sharp,both,dimension_color,0.0
90,3,brdc,sharp,both,dimension_color,1.0
90,22,zrdc,sharp,second,dimension_color,1.0
90,14,brdc,sharp,both,dimension_color,0.9700000286102295
90,22,brdc,sharp,both,dimension_color,0.9900000095367432
90,11,erdc,sharp,first,dimension_color,0.05000000074505806
90,19,brdc,sharp,both,dimension_color,0.029999999329447746
90,6,erdc,sharp,first,dimension_color,0.029999999329447746
90,22,erdc,sharp,first,dimension_color,0.09000000357627869
90,6,brdc,sharp,both,dimension_color,0.949999988079071
90,14,zrdc,sharp,second,dimension_color,0.05000000074505806
90,3,zrdc,sharp,second,dimension_color,0.029999999329447746
90,9,zrdc,sharp,second,dimension_color,0.05000000074505806
90,11,zrdc,sharp,second,dimension_color,0.05000000074505806
90,9,erdc,sharp,first,dimension_color,0.9800000190734863
91,3,zrdc,sharp,second,dimension_color,0.0
91,14,brdc,sharp,both,dimension_color,0.0
91,11,zrdc,sharp,second,dimension_color,0.0
91,25,erdc,sharp,first,dimension_color,1.0
91,22,erdc,sharp,first,dimension_color,1.0
91,19,erdc,sharp,first,dimension_color,1.0
91,3,erdc,sharp,first,dimension_color,1.0
91,25,brdc,sharp,both,dimension_color,0.0
91,6,erdc,sharp,first,dimension_color,1.0
91,17,erdc,sharp,first,dimension_color,1.0
91,14,erdc,sharp,first,dimension_color,1.0
91,19,zrdc,sharp,second,dimension_color,0.0
91,17,zrdc,sharp,second,dimension_color,0.0
91,9,zrdc,sharp,second,dimension_color,0.0
91,9,brdc,sharp,both,dimension_color,0.0
91,17,brdc,sharp,both,dimension_color,0.0
91,3,brdc,sharp,both,dimension_color,1.0
91,22,brdc,sharp,both,dimension_color,1.0
91,11,brdc,sharp,both,dimension_color,1.0
91,22,zrdc,sharp,second,dimension_color,0.0
91,11,erdc,sharp,first,dimension_color,1.0
91,25,zrdc,sharp,second,dimension_color,0.0
91,14,zrdc,sharp,second,dimension_color,0.0
91,6,brdc,sharp,both,dimension_color,0.0
91,19,brdc,sharp,both,dimension_color,0.0
91,6,zrdc,sharp,second,dimension_color,0.0
91,9,erdc,sharp,first,dimension_color,1.0
92,3,brdc,sharp,both,dimension_color,1.0
92,17,erdc,sharp,first,dimension_color,1.0
92,6,erdc,sharp,first,dimension_color,1.0
92,19,erdc,sharp,first,dimension_color,1.0
92,19,zrdc,sharp,second,dimension_color,0.6700000166893005
92,19,brdc,sharp,both,dimension_color,0.800000011920929
92,11,zrdc,sharp,second,dimension_color,1.0
92,9,brdc,sharp,both,dimension_color,1.0
92,9,erdc,sharp,first,dimension_color,1.0
92,17,zrdc,sharp,second,dimension_color,1.0
92,3,erdc,sharp,first,dimension_color,1.0
92,14,zrdc,sharp,second,dimension_color,1.0
92,25,brdc,sharp,both,dimension_color,0.9700000286102295
92,6,brdc,sharp,both,dimension_color,1.0
92,25,erdc,sharp,first,dimension_color,1.0
92,11,erdc,sharp,first,dimension_color,1.0
92,22,zrdc,sharp,second,dimension_color,1.0
92,9,zrdc,sharp,second,dimension_color,1.0
92,6,zrdc,sharp,second,dimension_color,1.0
92,3,zrdc,sharp,second,dimension_color,1.0
92,22,erdc,sharp,first,dimension_color,1.0
92,25,zrdc,sharp,second,dimension_color,1.0
92,17,brdc,sharp,both,dimension_color,1.0
92,14,brdc,sharp,both,dimension_color,1.0
92,14,erdc,sharp,first,dimension_color,1.0
92,11,brdc,sharp,both,dimension_color,1.0
92,22,brdc,sharp,both,dimension_color,1.0
93,19,zrdc,sharp,second,dimension_color,0.5
93,11,zrdc,sharp,second,dimension_color,0.5
93,6,erdc,sharp,first,dimension_color,0.5
93,3,erdc,sharp,first,dimension_color,0.550000011920929
93,22,zrdc,sharp,second,dimension_color,0.5
93,14,erdc,sharp,first,dimension_color,0.5
93,9,erdc,sharp,first,dimension_color,0.5
93,9,zrdc,sharp,second,dimension_color,0.5
93,25,zrdc,sharp,second,dimension_color,0.5
93,11,brdc,sharp,both,dimension_color,0.5
93,19,brdc,sharp,both,dimension_color,0.5
93,25,erdc,sharp,first,dimension_color,0.5
93,3,zrdc,sharp,second,dimension_color,0.5799999833106995
93,14,brdc,sharp,both,dimension_color,0.5
93,22,brdc,sharp,both,dimension_color,0.5
93,17,zrdc,sharp,second,dimension_color,0.5
93,25,brdc,sharp,both,dimension_color,0.5
93,9,brdc,sharp,both,dimension_color,0.5
93,22,erdc,sharp,first,dimension_color,0.5
93,11,erdc,sharp,first,dimension_color,0.5
93,19,erdc,sharp,first,dimension_color,0.5
93,3,brdc,sharp,both,dimension_color,0.5
93,17,brdc,sharp,both,dimension_color,0.5
93,6,zrdc,sharp,second,dimension_color,0.5
93,17,erdc,sharp,first,dimension_color,0.5
93,14,zrdc,sharp,second,dimension_color,0.5
93,6,brdc,sharp,both,dimension_color,0.5
94,25,erdc,sharp,first,dimension_color,1.0
94,25,brdc,sharp,both,dimension_color,1.0
94,17,erdc,sharp,first,dimension_color,1.0
94,17,zrdc,sharp,second,dimension_color,0.0
94,22,brdc,sharp,both,dimension_color,1.0
94,11,zrdc,sharp,second,dimension_color,1.0
94,3,brdc,sharp,both,dimension_color,0.0
94,3,zrdc,sharp,second,dimension_color,1.0
94,19,brdc,sharp,both,dimension_color,1.0
94,9,brdc,sharp,both,dimension_color,1.0
94,6,brdc,sharp,both,dimension_color,0.0
94,25,zrdc,sharp,second,dimension_color,1.0
94,17,brdc,sharp,both,dimension_color,1.0
94,14,brdc,sharp,both,dimension_color,1.0
94,6,zrdc,sharp,second,dimension_color,1.0
94,19,erdc,sharp,first,dimension_color,1.0
94,22,erdc,sharp,first,dimension_color,1.0
94,14,zrdc,sharp,second,dimension_color,1.0
94,19,zrdc,sharp,second,dimension_color,0.0
94,22,zrdc,sharp,second,dimension_color,1.0
94,6,erdc,sharp,first,dimension_color,1.0
94,9,zrdc,sharp,second,dimension_color,0.0
94,3,erdc,sharp,first,dimension_color,1.0
94,9,erdc,sharp,first,dimension_color,1.0
94,14,erdc,sharp,first,dimension_color,1.0
94,11,erdc,sharp,first,dimension_color,1.0
94,11,brdc,sharp,both,dimension_color,0.0
95,20,erdc,blurred,first,dimension_color,0.8600000143051147
95,1,brdc,blurred,both,dimension_color,0.14000000059604645
95,23,brdc,blurred,both,dimension_color,0.8700000047683716
95,4,brdc,blurred,both,dimension_color,0.11999999731779099
95,15,brdc,blurred,both,dimension_color,0.8899999856948853
95,23,erdc,blurred,first,dimension_color,0.1599999964237213
95,12,zrdc,blurred,second,dimension_color,0.8799999952316284
95,20,brdc,blurred,both,dimension_color,0.10999999940395355
95,7,zrdc,blurred,second,dimension_color,0.11999999731779099
95,26,erdc,blurred,first,dimension_color,0.9100000262260437
95,18,zrdc,blurred,second,dimension_color,0.09000000357627869
95,26,zrdc,blurred,second,dimension_color,0.05000000074505806
95,1,erdc,blurred,first,dimension_color,0.05000000074505806
95,15,zrdc,blurred,second,dimension_color,0.9200000166893005
95,12,brdc,blurred,both,dimension_color,0.8999999761581421
95,23,zrdc,blurred,second,dimension_color,0.8999999761581421
95,15,erdc,blurred,first,dimension_color,0.8999999761581421
95,18,erdc,blurred,first,dimension_color,1.0
95,12,erdc,blurred,first,dimension_color,0.9300000071525574
95,7,brdc,blurred,both,dimension_color,0.07000000029802322
95,18,brdc,blurred,both,dimension_color,0.9200000166893005
95,4,erdc,blurred,first,dimension_color,0.03999999910593033
95,4,zrdc,blurred,second,dimension_color,0.029999999329447746
95,26,brdc,blurred,both,dimension_color,1.0
95,7,erdc,blurred,first,dimension_color,0.03999999910593033
95,1,zrdc,blurred,second,dimension_color,0.0
95,20,zrdc,blurred,second,dimension_color,0.0
96,12,zrdc,blurred,second,dimension_color,0.0
96,26,zrdc,blurred,second,dimension_color,0.0
96,12,erdc,blurred,first,dimension_color,0.0
96,15,erdc,blurred,first,dimension_color,1.0
96,18,brdc,blurred,both,dimension_color,1.0
96,23,brdc,blurred,both,dimension_color,1.0
96,4,zrdc,blurred,second,dimension_color,1.0
96,7,zrdc,blurred,second,dimension_color,1.0
96,15,zrdc,blurred,second,dimension_color,1.0
96,4,brdc,blurred,both,dimension_color,1.0
96,26,brdc,blurred,both,dimension_color,1.0
96,1,brdc,blurred,both,dimension_color,1.0
96,7,brdc,blurred,both,dimension_color,0.9900000095367432
96,20,brdc,blurred,both,dimension_color,1.0
96,23,erdc,blurred,first,dimension_color,1.0
96,15,brdc,blurred,both,dimension_color,0.0
96,23,zrdc,blurred,second,dimension_color,0.0
96,18,zrdc,blurred,second,dimension_color,1.0
96,1,zrdc,blurred,second,dimension_color,1.0
96,20,zrdc,blurred,second,dimension_color,1.0
96,18,erdc,blurred,first,dimension_color,0.0
96,12,brdc,blurred,both,dimension_color,1.0
96,7,erdc,blurred,first,dimension_color,1.0
96,26,erdc,blurred,first,dimension_color,1.0
97,18,erdc,blurred,first,dimension_color,1.0
97,23,zrdc,blurred,second,dimension_color,1.0
97,12,erdc,blurred,first,dimension_color,1.0
97,20,erdc,blurred,first,dimension_color,1.0
97,12,zrdc,blurred,second,dimension_color,1.0
97,26,zrdc,blurred,second,dimension_color,1.0
97,7,brdc,blurred,both,dimension_color,1.0
97,18,brdc,blurred,both,dimension_color,1.0
97,1,erdc,blurred,first,dimension_color,1.0
97,18,zrdc,blurred,second,dimension_color,1.0
97,15,zrdc,blurred,second,dimension_color,1.0
97,15,brdc,blurred,both,dimension_color,1.0
97,15,erdc,blurred,first,dimension_color,1.0
97,23,brdc,blurred,both,dimension_color,1.0
97,4,zrdc,blurred,second,dimension_color,1.0
97,12,brdc,blurred,both,dimension_color,1.0
97,4,erdc,blurred,first,dimension_color,0.9800000190734863
97,20,brdc,blurred,both,dimension_color,1.0
97,1,zrdc,blurred,second,dimension_color,1.0
97,26,brdc,blurred,both,dimension_color,1.0
97,20,zrdc,blurred,second,dimension_color,1.0
97,23,erdc,blurred,first,dimension_color,1.0
97,4,brdc,blurred,both,dimension_color,1.0
97,1,brdc,blurred,both,dimension_color,1.0
97,7,erdc,blurred,first,dimension_color,1.0
97,7,zrdc,blurred,second,dimension_color,1.0
98,15,zrdc,blurred,second,dimension_color,1.0
98,26,brdc,blurred,both,dimension_color,1.0
98,23,erdc,blurred,first,dimension_color,1.0
98,18,zrdc,blurred,second,dimension_color,1.0
98,4,brdc,blurred,both,dimension_color,1.0
98,12,erdc,blurred,first,dimension_color,1.0
98,20,zrdc,blurred,second,dimension_color,1.0
98,26,zrdc,blurred,second,dimension_color,1.0
98,20,erdc,blurred,first,dimension_color,1.0
98,18,brdc,blurred,both,dimension_color,1.0
98,26,erdc,blurred,first,dimension_color,1.0
98,1,zrdc,blurred,second,dimension_color,1.0
98,4,erdc,blurred,first,dimension_color,1.0
98,7,brdc,blurred,both,dimension_color,1.0
98,23,zrdc,blurred,second,dimension_color,1.0
98,20,brdc,blurred,both,dimension_color,1.0
98,4,zrdc,blurred,second,dimension_color,1.0
98,1,erdc,blurred,first,dimension_color,1.0
98,12,zrdc,blurred,second,dimension_color,1.0
98,7,erdc,blurred,first,dimension_color,1.0
98,18,erdc,blurred,first,dimension_color,1.0
98,7,zrdc,blurred,second,dimension_color,1.0
98,12,brdc,blurred,both,dimension_color,1.0
98,1,brdc,blurred,both,dimension_color,1.0
98,23,brdc,blurred,both,dimension_color,1.0
98,15,brdc,blurred,both,dimension_color,1.0
98,15,erdc,blurred,first,dimension_color,1.0
99,5,erdc,blurred,first,dimension_color,0.6399999856948853
99,16,brdc,blurred,both,dimension_color,0.949999988079071
99,8,zrdc,blurred,second,dimension_color,0.8600000143051147
99,13,zrdc,blurred,second,dimension_color,0.8899999856948853
99,10,brdc,blurred,both,dimension_color,0.8500000238418579
99,10,zrdc,blurred,second,dimension_color,0.9399999976158142
99,2,erdc,blurred,first,dimension_color,0.800000011920929
99,2,zrdc,blurred,second,dimension_color,0.8500000238418579
99,13,brdc,blurred,both,dimension_color,0.8100000023841858
99,27,brdc,blurred,both,dimension_color,0.9900000095367432
99,8,brdc,blurred,both,dimension_color,0.8899999856948853
99,5,brdc,blurred,both,dimension_color,0.6800000071525574
99,21,brdc,blurred,both,dimension_color,0.8899999856948853
99,24,zrdc,blurred,second,dimension_color,0.8799999952316284
99,27,zrdc,blurred,second,dimension_color,0.9800000190734863
99,5,zrdc,blurred,second,dimension_color,0.9399999976158142
99,16,zrdc,blurred,second,dimension_color,0.949999988079071
99,13,erdc,blurred,first,dimension_color,0.9599999785423279
99,27,erdc,blurred,first,dimension_color,0.9100000262260437
99,21,zrdc,blurred,second,dimension_color,0.8899999856948853
99,21,erdc,blurred,first,dimension_color,0.8100000023841858
99,24,brdc,blurred,both,dimension_color,0.9399999976158142
99,16,erdc,blurred,first,dimension_color,0.9700000286102295
99,24,erdc,blurred,first,dimension_color,0.8700000047683716
99,2,brdc,blurred,both,dimension_color,0.9700000286102295
99,10,erdc,blurred,first,dimension_color,0.9200000166893005
99,8,erdc,blurred,first,dimension_color,0.05999999865889549
100,24,zrdc,blurred,second,dimension_color,1.0
100,5,brdc,blurred,both,dimension_color,1.0
100,5,zrdc,blurred,second,dimension_color,0.0
100,21,brdc,blurred,both,dimension_color,1.0
100,24,erdc,blurred,first,dimension_color,1.0
100,21,erdc,blurred,first,dimension_color,0.0
100,27,erdc,blurred,first,dimension_color,0.0
100,5,erdc,blurred,first,dimension_color,0.0
100,27,brdc,blurred,both,dimension_color,1.0
100,8,brdc,blurred,both,dimension_color,1.0
100,2,zrdc,blurred,second,dimension_color,0.0
100,8,zrdc,blurred,second,dimension_color,1.0
100,27,zrdc,blurred,second,dimension_color,1.0
100,2,brdc,blurred,both,dimension_color,0.0
100,16,brdc,blurred,both,dimension_color,0.0
100,10,brdc,blurred,both,dimension_color,1.0
100,13,erdc,blurred,first,dimension_color,1.0
100,10,zrdc,blurred,second,dimension_color,1.0
100,21,zrdc,blurred,second,dimension_color,1.0
100,10,erdc,blurred,first,dimension_color,0.0
100,13,brdc,blurred,both,dimension_color,0.9800000190734863
100,16,erdc,blurred,first,dimension_color,0.0
100,13,zrdc,blurred,second,dimension_color,0.0
100,2,erdc,blurred,first,dimension_color,1.0
100,24,brdc,blurred,both,dimension_color,0.0
100,8,erdc,blurred,first,dimension_color,1.0
100,16,zrdc,blurred,second,dimension_color,1.0
101,5,zrdc,blurred,second,dimension_color,0.9800000190734863
101,5,erdc,blurred,first,dimension_color,0.9700000286102295
101,27,zrdc,blurred,second,dimension_color,0.949999988079071
101,16,brdc,blurred,both,dimension_color,0.9800000190734863
101,10,zrdc,blurred,second,dimension_color,0.9700000286102295
101,21,zrdc,blurred,second,dimension_color,0.9900000095367432
101,2,brdc,blurred,both,dimension_color,0.9800000190734863
101,24,zrdc,blurred,second,dimension_color,0.9599999785423279
101,13,erdc,blurred,first,dimension_color,0.949999988079071
101,2,zrdc,blurred,second,dimension_color,0.9700000286102295
101,10,erdc,blurred,first,dimension_color,0.9800000190734863
101,10,brdc,blurred,both,dimension_color,0.9800000190734863
101,8,zrdc,blurred,second,dimension_color,0.9800000190734863
